0,-50,-50,778725125509.9049
0,-50,-45,778928203539.4089
0,-50,-40,779131258560.3636
0,-50,-35,779334290592.1776
0,-50,-30,779537299654.2399
0,-50,-25,779740285765.9073
0,-50,-20,779943248946.5168
0,-50,-15,780146189215.3798
0,-50,-10,780349106591.7872
0,-50,-5,780552001095.006
0,-50,0,780754872744.2756
0,-50,5,780957721558.818
0,-50,10,781160547557.8342
0,-50,15,781363350760.4907
0,-50,20,781566131185.9325
0,-50,25,781768888853.2911
0,-50,30,781971623781.6779
0,-50,35,782174335990.1646
0,-50,40,782377025497.8035
0,-50,45,782579692323.6321
0,-45,-50,778954133467.7783
0,-45,-45,779157151639.7
0,-45,-40,779360146841.4576
0,-45,-35,779563119092.4186
0,-45,-30,779766068411.9224
0,-45,-25,779968994819.2896
0,-45,-20,780171898333.8108
0,-45,-15,780374778974.7692
0,-45,-10,780577636761.4019
0,-45,-5,780780471712.9374
0,-45,0,780983283848.5851
0,-45,5,781186073187.5103
0,-45,10,781388839748.881
0,-45,15,781591583551.8248
0,-45,20,781794304615.4434
0,-45,25,781997002958.83
0,-45,30,782199678601.0414
0,-45,35,782402331561.1227
0,-45,40,782604961858.083
0,-45,45,782807569510.9221
0,-40,-50,779183110401.4
0,-40,-45,779386068755.8572
0,-40,-40,779589004178.4886
0,-40,-35,779791916688.6034
0,-40,-30,779994806305.5194
0,-40,-25,780197673048.506
0,-40,-20,780400516936.8085
0,-40,-15,780603337989.6771
0,-40,-10,780806136226.3057
0,-40,-5,781008911665.8883
0,-40,0,781211664327.5708
0,-40,5,781414394230.5033
0,-40,10,781617101393.7955
0,-40,15,781819785836.5416
0,-40,20,782022447577.8074
0,-40,25,782225086636.6364
0,-40,30,782427703032.0537
0,-40,35,782630296783.052
0,-40,40,782832867908.6128
0,-40,45,783035416427.6892
0,-35,-50,779412056331.5422
0,-35,-45,779614954908.6191
0,-35,-40,779817830592.1471
0,-35,-35,780020683401.4047
0,-35,-30,780223513355.6581
0,-35,-25,780426320474.1387
0,-35,-20,780629104776.056
0,-35,-15,780831866280.6127
0,-35,-10,781034605006.9677
0,-35,-5,781237320974.2646
0,-35,0,781440014201.6183
0,-35,5,781642684708.1342
0,-35,10,781845332512.8844
0,-35,15,782047957634.9175
0,-35,20,782250560093.2595
0,-35,25,782453139906.9182
0,-35,30,782655697094.8672
0,-35,35,782858231676.0768
0,-35,40,783060743669.472
0,-35,45,783263233093.9661
0,-30,-50,779640971278.981
0,-30,-45,779843810118.7155
0,-30,-40,780046626103.1306
0,-30,-35,780249419251.4675
0,-30,-30,780452189582.9434
0,-30,-25,780654937116.7535
0,-30,-20,780857661872.0835
0,-30,-15,781060363868.0669
0,-30,-10,781263043123.832
0,-30,-5,781465699658.4811
0,-30,0,781668333491.1052
0,-30,5,781870944640.7465
0,-30,10,782073533126.4384
0,-30,15,782276098967.203
0,-30,20,782478642182.0151
0,-30,25,782681162789.8441
0,-30,30,782883660809.6273
0,-30,35,783086136260.2828
0,-30,40,783288589160.7122
0,-30,45,783491019529.7753
0,-25,-50,779869855264.4615
0,-25,-45,780072634406.849
0,-25,-40,780275390732.1001
0,-25,-35,780478124259.41
0,-25,-30,780680835007.9631
0,-25,-25,780883522996.9149
0,-25,-20,781086188245.3927
0,-25,-15,781288830772.4998
0,-25,-10,781491450597.3317
0,-25,-5,781694047738.9462
0,-25,0,781896622216.3748
0,-25,5,782099174048.6442
0,-25,10,782301703254.7404
0,-25,15,782504209853.6322
0,-25,20,782706693864.2705
0,-25,25,782909155305.5769
0,-25,30,783111594196.4446
0,-25,35,783314010555.7582
0,-25,40,783516404402.3794
0,-25,45,783718775755.1243
0,-20,-50,780098708308.709
0,-20,-45,780301427793.7087
0,-20,-40,780504124499.7054
0,-20,-35,780706798445.8538
0,-20,-30,780909449651.2916
0,-20,-25,781112078135.1385
0,-20,-20,781314683916.4761
0,-20,-15,781517267014.3767
0,-20,-10,781719827447.8817
0,-20,-5,781922365236.0144
0,-20,0,782124880397.7708
0,-20,5,782327372952.1265
0,-20,10,782529842918.0411
0,-20,15,782732290314.43
0,-20,20,782934715160.2035
0,-20,25,783137117474.254
0,-20,30,783339497275.4288
0,-20,35,783541854582.571
0,-20,40,783744189414.499
0,-20,45,783946501790.0015
0,-15,-50,780327530432.4333
0,-15,-45,780530190299.9725
0,-15,-40,780732827426.5876
0,-15,-35,780935441831.3917
0,-15,-30,781138033533.4823
0,-15,-25,781340602551.9404
0,-15,-20,781543148905.8131
0,-15,-15,781745672614.1237
0,-15,-10,781948173695.8799
0,-15,-5,782150652170.0526
0,-15,0,782353108055.6084
0,-15,5,782555541371.4795
0,-15,10,782757952136.5798
0,-15,15,782960340369.7899
0,-15,20,783162706089.9812
0,-15,25,783365049316.0009
0,-15,30,783567370066.6604
0,-15,35,783769668360.7633
0,-15,40,783971944217.0764
0,-15,45,784174197654.3641
0,-10,-50,780556321656.3367
0,-10,-45,780758921946.2828
0,-10,-40,780961499533.3414
0,-10,-35,781164054436.5878
0,-10,-30,781366586675.0721
0,-10,-25,781569096267.8236
0,-10,-20,781771583233.8601
0,-10,-15,781974047592.161
0,-10,-10,782176489361.6969
0,-10,-5,782378908561.3914
0,-10,0,782581305210.1854
0,-10,5,782783679326.956
0,-10,10,782986030930.5774
0,-10,15,783188360039.8995
0,-10,20,783390666673.747
0,-10,25,783592950850.9214
0,-10,30,783795212590.2069
0,-10,35,783997451910.3585
0,-10,40,784199668830.1127
0,-10,45,784401863368.1729
0,-5,-50,780785082001.0828
0,-5,-45,780987622753.2867
0,-5,-40,781190140840.583
0,-5,-35,781392636282.0054
0,-5,-30,781595109096.5645
0,-5,-25,781797559303.2601
0,-5,-20,781999986921.0486
0,-5,-15,782202391968.8868
0,-5,-10,782404774465.6941
0,-5,-5,782607134430.3634
0,-5,0,782809471881.7848
0,-5,5,783011786838.8009
0,-5,10,783214079320.239
0,-5,15,783416349344.921
0,-5,20,783618596931.62
0,-5,25,783820822099.1128
0,-5,30,784023024866.1254
0,-5,35,784225205251.3739
0,-5,40,784427363273.5662
0,-5,45,784629498951.3647
0,0,-50,781013811487.3313
0,0,-45,781216292741.5948
0,0,-40,781418751368.8787
0,0,-35,781621187388.1796
0,0,-30,781823600818.4727
0,0,-25,782025991678.7008
0,0,-20,782228359987.8063
0,0,-15,782430705764.6805
0,0,-10,782633029028.2172
0,0,-5,782835329797.2616
0,0,0,783037608090.666
0,0,5,783239863927.2317
0,0,10,783442097325.7557
0,0,15,783644308305.0005
0,0,20,783846496883.7198
0,0,25,784048663080.6307
0,0,30,784250806914.4318
0,0,35,784452928403.8018
0,0,40,784655027567.3999
0,0,45,784857104423.8579
0,5,-50,781242510135.7279
0,5,-45,781444931931.8086
0,5,-40,781647331138.7876
0,5,-35,781849707775.6307
0,5,-30,782052061861.2672
0,5,-25,782254393414.6023
0,5,-20,782456702454.5295
0,5,-15,782658988999.9081
0,5,-10,782861253069.5885
0,5,-5,783063494682.3787
0,5,0,783265713857.079
0,5,5,783467910612.4705
0,5,10,783670084967.2926
0,5,15,783872236940.2799
0,5,20,784074366550.1333
0,5,25,784276473815.5404
0,5,30,784478558755.1543
0,5,35,784680621387.6223
0,5,40,784882661731.5531
0,5,45,785084679805.5438
0,10,-50,781471177966.8802
0,10,-45,781673540344.4998
0,10,-40,781875880170.8542
0,10,-35,782078197464.8627
0,10,-30,782280492245.4164
0,10,-25,782482764531.3776
0,10,-20,782685014341.6038
0,10,-15,782887241694.9153
0,10,-10,783089446610.1124
0,10,-5,783291629105.9755
0,10,0,783493789201.257
0,10,5,783695926914.6976
0,10,10,783898042264.9989
0,10,15,784100135270.8573
0,10,20,784302205950.932
0,10,25,784504254323.8704
0,10,30,784706280408.2919
0,10,35,784908284222.7919
0,10,40,785110265785.9445
0,10,45,785312225116.3093
0,15,-50,781699815001.3977
0,15,-45,781902118000.2391
0,15,-40,782104398485.6001
0,15,-35,782306656476.3546
0,15,-30,782508891991.3589
0,15,-25,782711105049.4365
0,15,-20,782913295669.3949
0,15,-15,783115463870.0265
0,15,-10,783317609670.0789
0,15,-5,783519733088.3015
0,15,0,783721834143.4067
0,15,5,783923912854.0908
0,15,10,784125969239.0181
0,15,15,784328003316.8356
0,15,20,784530015106.1805
0,15,25,784732004625.6488
0,15,30,784933971893.8148
0,15,35,785135916929.251
0,15,40,785337839750.4839
0,15,45,785539740376.025
0,20,-50,781928421259.8585
0,20,-45,782130664919.5687
0,20,-40,782332886103.5303
0,20,-35,782535084830.5804
0,20,-30,782737261119.529
0,20,-25,782939414989.1659
0,20,-20,783141546458.2562
0,20,-15,783343655545.5521
0,20,-10,783545742269.7637
0,20,-5,783747806649.5951
0,20,0,783949848703.7227
0,20,5,784151868450.8009
0,20,10,784353865909.453
0,20,15,784555841098.2937
0,20,20,784757794035.9106
0,20,25,784959724740.864
0,20,30,785161633231.6954
0,20,35,785363519526.9252
0,20,40,785565383645.0466
0,20,45,785767225604.5378
0,25,-50,782156996762.8381
0,25,-45,782359181123.0189
0,25,-40,782561343045.1318
0,25,-35,782763482547.9791
0,25,-30,782965599650.3309
0,25,-25,783167694370.9348
0,25,-20,783369766728.5206
0,25,-15,783571816741.781
0,25,-10,783773844429.4164
0,25,-5,783975849810.0667
0,25,0,784177832902.3794
0,25,5,784379793724.9648
0,25,10,784581732296.4148
0,25,15,784783648635.2948
0,25,20,784985542760.1534
0,25,25,785187414689.5104
0,25,30,785389264441.8773
0,25,35,785591092035.7228
0,25,40,785792897489.5116
0,25,45,785994680821.6797
0,30,-50,782385541530.8783
0,30,-45,782587666631.0875
0,30,-40,782789769330.8734
0,30,-35,782991849648.9847
0,30,-30,783193907604.1536
0,30,-25,783395943215.0914
0,30,-20,783597956500.4852
0,30,-15,783799947478.9983
0,30,-10,784001916169.2631
0,30,-5,784203862589.9152
0,30,0,784405786759.5369
0,30,5,784607688696.704
0,30,10,784809568419.9777
0,30,15,785011425947.8718
0,30,20,785213261298.9056
0,30,25,785415074491.5496
0,30,30,785616865544.284
0,30,35,785818634475.5402
0,30,40,786020381303.7327
0,30,45,786222106047.2549
0,35,-50,782614055584.5051
0,35,-45,782816121464.2749
0,35,-40,783018164981.2036
0,35,-35,783220186154.0089
0,35,-30,783422185001.3771
0,35,-25,783624161541.9773
0,35,-20,783826115794.4647
0,35,-15,784028047777.4478
0,35,-10,784229957509.5388
0,35,-5,784431845009.3134
0,35,0,784633710295.3292
0,35,5,784835553386.1222
0,35,10,785037374300.2043
0,35,15,785239173056.0491
0,35,20,785440949672.1489
0,35,25,785642704166.934
0,35,30,785844436558.8312
0,35,35,786046146866.2358
0,35,40,786247835107.533
0,35,45,786449501301.0737
0,40,-50,782842538944.2281
0,40,-45,783044545643.0497
0,40,-40,783246530016.5593
0,40,-35,783448492083.4451
0,40,-30,783650431862.3512
0,40,-25,783852349371.9104
0,40,-20,784054244630.7244
0,40,-15,784256117657.3774
0,40,-10,784457968470.4343
0,40,-5,784659797088.4333
0,40,0,784861603529.89
0,40,5,785063387813.2996
0,40,10,785265149957.1403
0,40,15,785466889979.8519
0,40,20,785668607899.8683
0,40,25,785870303735.592
0,40,30,786071977505.4064
0,40,35,786273629227.6736
0,40,40,786475258920.7426
0,40,45,786676866602.9105
0,45,-50,783070991630.5485
0,45,-45,783272939187.8632
0,45,-40,783474864457.3584
0,45,-35,783676767457.6729
0,45,-30,783878648207.4163
0,45,-25,784080506725.1786
0,45,-20,784282343029.5238
0,45,-15,784484157139.0
0,45,-10,784685949072.1342
0,45,-5,784887718847.4146
0,45,0,785089466483.3202
0,45,5,785291191998.3163
0,45,10,785492895410.8246
0,45,15,785694576739.2579
0,45,20,785896236002.0037
0,45,25,786097873217.4412
0,45,30,786299488403.8975
0,45,35,786501081579.6978
0,45,40,786702652763.1534
0,45,45,786904201972.5319
10,-50,-50,405129608204.97174
10,-50,-45,405199208363.75635
10,-50,-40,405268814730.31415
10,-50,-35,405338427260.452
10,-50,-30,405408045909.3918
10,-50,-25,405477670631.79193
10,-50,-20,405547301381.7223
10,-50,-15,405617012026.0866
10,-50,-10,405686743718.8847
10,-50,-5,405756481271.86334
10,-50,0,405826224636.25146
10,-50,5,405895973762.5409
10,-50,10,405965728600.43207
10,-50,15,406035500588.2929
10,-50,20,406105355879.8831
10,-50,25,406175216700.7549
10,-50,30,406245082996.94745
10,-50,35,406314954713.48926
10,-50,40,406384831794.38007
10,-50,45,406454714182.53064
10,-45,-50,405042938743.569
10,-45,-45,405112460584.68317
10,-45,-40,405182077291.7612
10,-45,-35,405251700170.5301
10,-45,-30,405321329176.13184
10,-45,-25,405390964263.0383
10,-45,-20,405460605385.1566
10,-45,-15,405530252495.7503
10,-45,-10,405599930532.8073
10,-45,-5,405669678547.36975
10,-45,0,405739432380.3653
10,-45,5,405809191982.0648
10,-45,10,405878957301.98737
10,-45,15,405948728288.76917
10,-45,20,406018504890.18585
10,-45,25,406088339128.1054
10,-45,30,406158215997.9986
10,-45,35,406228098293.6818
10,-45,40,406297985958.8756
10,-45,45,406367878936.20013
10,-40,-50,404956326187.2059
10,-40,-45,405025857978.13495
10,-40,-40,405095396018.16986
10,-40,-35,405164980369.2004
10,-40,-30,405234619725.3411
10,-40,-25,405304265170.60443
10,-40,-20,405373916658.7667
10,-40,-15,405443574142.8657
10,-40,-10,405513237575.34875
10,-40,-5,405582906907.9111
10,-40,0,405652647340.4178
10,-40,5,405722417411.1156
10,-40,10,405792193206.5746
10,-40,15,405861974675.2395
10,-40,20,405931761764.66425
10,-40,25,406001554421.47534
10,-40,30,406071356146.3104
10,-40,35,406141249014.31946
10,-40,40,406211147256.92957
10,-40,45,406281050816.4625
10,-35,-50,404869720976.4638
10,-35,-45,404939263020.5796
10,-35,-40,405008811322.0148
10,-35,-35,405078365836.2281
10,-35,-30,405147926518.1314
10,-35,-25,405217573364.64624
10,-35,-20,405287235212.6235
10,-35,-15,405356903064.0009
10,-35,-10,405426576871.04675
10,-35,-5,405496256585.2686
10,-35,0,405565942157.4407
10,-35,5,405635650059.7014
10,-35,10,405705436324.2013
10,-35,15,405775228268.1955
10,-35,20,405845025838.9982
10,-35,25,405914828983.0005
10,-35,30,405984637645.58344
10,-35,35,406054451771.12415
10,-35,40,406124315698.4433
10,-35,45,406194229833.1676
10,-30,-50,404783123121.52893
10,-30,-45,404852675412.81464
10,-30,-40,404922233969.589
10,-30,-35,404991798747.1766
10,-30,-30,405061369700.35065
10,-30,-25,405130946783.2345
10,-30,-20,405200561056.8333
10,-30,-15,405270239269.2403
10,-30,-10,405339923444.5339
10,-30,-5,405409613534.0545
10,-30,0,405479309488.3942
10,-30,5,405549011257.3362
10,-30,10,405618718789.8567
10,-30,15,405688489077.62744
10,-30,20,405758297123.1522
10,-30,25,405828110747.6316
10,-30,30,405897929896.1959
10,-30,35,405967754512.9361
10,-30,40,406037584540.8443
10,-30,45,406107419921.7609
10,-25,-50,404696574217.5193
10,-25,-45,404766095164.98596
10,-25,-40,404835663971.0421
10,-25,-35,404905239005.90765
10,-25,-30,404974820224.1989
10,-25,-25,405044407579.89703
10,-25,-20,405114001026.3652
10,-25,-15,405183600516.2609
10,-25,-10,405253277305.8961
10,-25,-5,405322977764.3335
10,-25,0,405392684094.3998
10,-25,5,405462396245.6979
10,-25,10,405532114166.9519
10,-25,15,405601837806.04816
10,-25,20,405671575627.1328
10,-25,25,405741399725.335
10,-25,30,405811229353.0595
10,-25,35,405881064454.1049
10,-25,40,405950904971.2014
10,-25,45,406020750845.87683
10,-20,-50,404610129192.3853
10,-20,-45,404679612978.81134
10,-20,-40,404749103071.62585
10,-20,-35,404818686622.54645
10,-20,-30,404888278099.8023
10,-20,-25,404957875722.10846
10,-20,-20,405027479442.6729
10,-20,-15,405097089213.996
10,-20,-10,405166704987.88385
10,-20,-5,405236349286.17523
10,-20,0,405306065985.52734
10,-20,5,405375788512.6469
10,-20,10,405445516816.06476
10,-20,15,405515250843.44727
10,-20,20,405584990541.50287
10,-20,25,405654735855.9781
10,-20,30,405724536026.1306
10,-20,35,405794381604.58154
10,-20,40,405864232603.85913
10,-20,45,405934088965.21185
10,-15,-50,404523691582.08887
10,-15,-45,404593185530.75775
10,-15,-40,404662685793.8985
10,-15,-35,404732192326.48285
10,-15,-30,404801743337.2904
10,-15,-25,404871351219.9891
10,-15,-20,404940965208.38763
10,-15,-15,405010585254.82605
10,-15,-10,405080211310.91565
10,-15,-5,405149843327.53796
10,-15,0,405219481254.77905
10,-15,5,405289188068.22925
10,-15,10,405358926747.2245
10,-15,15,405428671156.2319
10,-15,20,405498421241.7228
10,-15,25,405568176949.199
10,-15,30,405637938223.1188
10,-15,35,405707705974.26715
10,-15,40,405777567448.7219
10,-15,45,405847434289.6369
10,-10,-50,404437261396.7984
10,-10,-45,404506765501.63464
10,-10,-40,404576275928.97705
10,-10,-35,404645792633.6483
10,-10,-30,404715315569.90295
10,-10,-25,404784844691.3335
10,-10,-20,404854458333.5962
10,-10,-15,404924088648.81036
10,-10,-10,404993724980.7261
10,-10,-5,405063367280.0252
10,-10,0,405133015496.6098
10,-10,5,405202669579.53345
10,-10,10,405272343970.4279
10,-10,15,405342098754.39246
10,-10,20,405411859220.5755
10,-10,25,405481625314.2453
10,-10,30,405551396979.5703
10,-10,35,405621174159.66095
10,-10,40,405690956796.4518
10,-10,45,405760786829.04114
10,-5,-50,404350838646.677
10,-5,-45,404420352901.6034
10,-5,-40,404489873487.0043
10,-5,-35,404559400357.5997
10,-5,-30,404628933467.4576
10,-5,-25,404698472770.016
10,-5,-20,404768018218.0804
10,-5,-15,404837599406.0724
10,-5,-10,404907246007.4024
10,-5,-5,404976898582.9194
10,-5,0,405046557082.32007
10,-5,5,405116221454.4626
10,-5,10,405185891647.303
10,-5,15,405255567607.9186
10,-5,20,405325304488.06116
10,-5,25,405395080961.06287
10,-5,30,405464863010.8891
10,-5,35,405534650580.33746
10,-5,40,405604443611.0479
10,-5,45,405674242043.43
10,0,-50,404264554753.39734
10,0,-45,404333990217.83795
10,0,-40,404403478478.1761
10,0,-35,404473015508.4851
10,0,-30,404542558785.70355
10,0,-25,404612108263.1297
10,0,-20,404681663893.3656
10,0,-15,404751225628.3049
10,0,-10,404820793419.112
10,0,-5,404890437246.27966
10,0,0,404960106021.9672
10,0,5,405029780676.72955
10,0,10,405099461158.2998
10,0,15,405169147413.4942
10,0,20,405238839388.1914
10,0,25,405308543899.63983
10,0,30,405378336327.02203
10,0,35,405448134278.8013
10,0,40,405517937696.32715
10,0,45,405587746519.69336
10,5,-50,404178284858.0908
10,5,-45,404247730393.87103
10,5,-40,404317182300.5366
10,5,-35,404386640532.5737
10,5,-30,404456191534.809
10,5,-25,404525751180.8013
10,5,-20,404595316986.8662
10,5,-15,404664888904.7247
10,5,-10,404734466885.35785
10,5,-5,404804050878.94855
10,5,0,404873662325.59985
10,5,5,404943347256.35846
10,5,10,405013038019.97754
10,5,15,405082734563.03955
10,5,20,405152436831.1288
10,5,25,405222144768.8164
10,5,30,405291858319.5749
10,5,35,405361625264.97
10,5,40,405431439062.1844
10,5,45,405501258269.30646
10,10,-50,404092022456.6608
10,10,-45,404161478057.65045
10,10,-40,404230940037.37616
10,10,-35,404300408350.2267
10,10,-30,404369882949.86084
10,10,-25,404439401533.1294
10,10,-20,404508977508.67725
10,10,-15,404578559603.04254
10,10,-10,404648147767.0447
10,10,-5,404717741950.63934
10,10,0,404787342103.01996
10,10,5,404856948172.4616
10,10,10,404926622242.3695
10,10,15,404996329066.5168
10,10,20,405066041621.16583
10,10,25,405135759850.6437
10,10,30,405205483698.11615
10,10,35,405275213105.6366
10,10,40,405344948014.0248
10,10,45,405414777302.1484
10,15,-50,404005767559.30444
10,15,-45,404075233219.3351
10,15,-40,404144705265.95306
10,15,-35,404214183653.3581
10,15,-30,404283668335.0827
10,15,-25,404353159264.00867
10,15,-20,404422656392.3121
10,15,-15,404492237733.3677
10,15,-10,404561836074.2459
10,15,-5,404631440441.32544
10,15,0,404701050783.5637
10,15,5,404770667049.03064
10,15,10,404840289184.87854
10,15,15,404909930933.92615
10,15,20,404979653768.28357
10,15,25,405049382282.6057
10,15,30,405119116419.77783
10,15,35,405188856121.563
10,15,40,405258601328.4562
10,15,45,405328351979.68835
10,20,-50,403919602288.69763
10,20,-45,403988995889.11816
10,20,-40,404058477996.4076
10,20,-35,404127966452.1178
10,20,-30,404197461209.62744
10,20,-25,404266962221.65497
10,20,-20,404336469440.1915
10,20,-15,404405982816.4954
10,20,-10,404475531817.0467
10,20,-5,404545146361.0407
10,20,0,404614766886.5228
10,20,5,404684393341.3312
10,20,10,404754025672.3869
10,20,15,404823663825.6481
10,20,20,404893307746.0258
10,20,25,404963012074.6583
10,20,30,405032756494.49347
10,20,35,405102506483.40564
10,20,40,405172261981.5968
10,20,45,405242022927.9228
10,25,-50,403833500220.31177
10,25,-45,403902897027.25854
10,25,-40,403972300260.7688
10,25,-35,404041756756.6538
